Region	DNase	HET	TSS	acetylations	bivalent promoters	enhancers	exon	others	polycomb repressed	promoters	quescient	transcribed and enhancer	transcription	weak enhancers	weak transcription	znf
chr1:84722510-84723030	0.0	0.0	0.0	21.73076923076923	0.0	78.26923076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:84937547-84938079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0
chr1:84137723-84138313	0.0	33.220338983050844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.77966101694915	0.0	0.0	0.0	0.0	0.0
chr1:84151230-84151840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr1:84051431-84052044	0.0	0.0	0.0	32.62642740619902	0.0	0.0	0.0	0.0	0.0	0.0	46.6557911908646	0.0	0.0	20.717781402936378	0.0	0.0
chr1:84619384-84619999	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:84483634-84484387	0.0	0.0	0.0	0.0	0.0	0.0	26.560424966799467	0.0	0.0	0.0	0.0	0.0	73.43957503320053	0.0	0.0	0.0
chr1:84622002-84622703	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:84971934-84972763	0.0	0.0	0.0	0.0	0.0	29.674306393244876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.32569360675512	0.0	0.0
chr1:84213739-84214521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.66240409207161	22.762148337595907	25.575447570332482	0.0
chr1:84243363-84244208	0.0	0.0	0.0	23.668639053254438	0.0	0.0	0.0	0.0	0.0	0.0	76.33136094674556	0.0	0.0	0.0	0.0	0.0
chr1:84996966-84997807	0.0	0.0	23.781212841854934	0.0	58.263971462544596	0.0	0.0	0.0	0.0	17.954815695600477	0.0	0.0	0.0	0.0	0.0	0.0
chr1:84940355-84941384	0.0	0.0	0.0	0.0	0.0	74.05247813411079	0.0	0.0	0.0	0.0	25.94752186588921	0.0	0.0	0.0	0.0	0.0
chr1:84945652-84946688	0.0	0.0	6.274131274131274	0.0	0.0	93.72586872586872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:84687534-84688519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20304568527918782	0.0	81.21827411167513	18.578680203045685	0.0	0.0	0.0
chr1:84437647-84438674	0.0	0.0	0.0	0.0	0.0	45.76436222005842	0.0	0.0	0.0	0.0	15.28724440116845	0.0	0.0	38.948393378773126	0.0	0.0
chr1:84572477-84573718	0.0	0.0	0.0	0.0	0.0	32.232070910556004	0.0	0.0	0.0	64.5447219983884	0.0	0.0	0.0	3.2232070910556	0.0	0.0
chr1:84301155-84302561	0.0	0.0	42.67425320056899	0.0	0.0	0.0	0.0	0.0	0.0	57.32574679943101	0.0	0.0	0.0	0.0	0.0	0.0
chr1:84696682-84698269	0.0	0.0	0.0	50.40957781978575	0.0	22.180214240705734	0.0	0.0	0.0	0.0	14.807813484562066	0.0	0.0	12.602394454946438	0.0	0.0
chr1:84699157-84700979	0.0	0.0	0.0	0.0	0.0	43.90779363336993	0.0	0.0	0.0	0.0	0.0	19.758507135016465	0.0	36.33369923161361	0.0	0.0
chr1:84994027-84995852	0.0	10.95890410958904	0.0	0.0	0.0	29.315068493150687	0.0	0.0	54.794520547945204	0.0	0.0	0.0	0.0	4.931506849315069	0.0	0.0
chr1:84667713-84669479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.650056625141563	0.0	32.049830124575315	0.0	45.300113250283125	0.0
chr1:84569805-84571505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.588235294117645	53.64705882352941	0.0	11.76470588235294	0.0
chr1:84122269-84124869	7.6923076923076925	0.0	0.0	7.6923076923076925	0.0	17.23076923076923	0.0	0.0	0.0	0.0	53.84615384615385	0.0	5.846153846153846	7.6923076923076925	0.0	0.0
chr1:89633760-89641338	0.0	0.0	0.0	0.0	0.0	18.474531538664554	0.0	0.0	0.0	22.182633940353654	0.0	23.75296912114014	30.31142781736606	5.278437582475587	0.0	0.0
chr1:89060797-89069873	0.0	0.0	15.425297487880124	0.0	0.0	17.144116350815334	0.0	0.0	0.0	6.610841780520054	15.425297487880124	2.203613926840018	0.0	43.19083296606435	0.0	0.0
chr1:89602585-89612821	0.0	0.0	0.0	0.0	0.0	58.61664712778429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.38335287221571	0.0	0.0
chr1:89694516-89699292	0.0	0.0	0.0	0.0	0.0	3.6850921273031827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.31490787269682	0.0	0.0
chr1:89195337-89201102	0.0	0.0	17.346053772766695	0.0	0.0	44.839549002601906	0.0	0.0	0.0	3.469210754553339	0.0	3.1222896790980053	0.0	31.222896790980055	0.0	0.0
chr1:89628295-89632521	0.0	0.0	0.0	0.0	4.73260766682442	9.46521533364884	0.0	0.0	0.0	11.358258400378608	0.0	0.0	0.0	74.44391859914813	0.0	0.0
chr1:89985944-89989741	10.534632604687912	0.0	0.0	15.801948907031868	0.0	57.86146958124836	0.0	0.0	0.0	0.0	15.801948907031868	0.0	0.0	0.0	0.0	0.0
chr1:89273276-89278811	0.0	0.0	0.0	0.0	0.0	25.293586269196027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.70641373080397	0.0	0.0
chr1:89256115-89261510	0.0	0.0	0.0	0.0	0.0	25.949953660797032	0.0	0.0	0.0	0.0	3.707136237256719	0.0	0.0	62.89156626506024	7.451343836886005	0.0
chr1:88998174-89001516	11.968880909634949	0.0	0.0	11.968880909634949	0.0	0.0	0.0	0.0	0.0	0.0	46.169958108916816	0.0	0.0	29.89228007181329	0.0	0.0
chr1:89123372-89127271	0.0	0.0	15.388561169530648	0.0	0.0	65.50397537830213	0.0	0.0	0.0	10.2590407796871	0.0	0.0	0.0	8.848422672480122	0.0	0.0
chr1:89654226-89660140	0.0	0.0	0.0	0.0	0.0	3.3818058843422385	0.0	0.0	0.0	0.0	0.0	18.583023334460602	3.635441325667907	74.39972945552925	0.0	0.0
chr1:89841930-89848792	0.0	0.0	2.914602156805596	0.0	0.0	2.914602156805596	2.914602156805596	0.0	0.0	34.97522588166716	2.914602156805596	26.23141941125036	12.56193529583212	14.573010784027982	0.0	0.0
chr1:89670654-89671858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.85714285714286	0.0	32.142857142857146	0.0	0.0
chr1:89354780-89358013	0.0	0.0	0.0	0.0	0.0	32.81781626971853	0.0	0.0	0.0	0.0	18.558614290133004	0.0	0.0	48.623569440148465	0.0	0.0
chr1:89193598-89194527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.92357373519914	1.0764262648008611	0.0	0.0
chr1:89127765-89128868	0.0	0.0	13.689936536718042	0.0	0.0	72.52946509519492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.780598368087036	0.0	0.0
chr1:89665936-89667655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.083769633507853	17.74287376381617	58.17335660267597	0.0	0.0
chr1:89359002-89361103	0.0	0.0	0.0	9.51927653498334	0.0	0.0	0.0	0.0	28.557829604950026	0.0	60.06663493574488	0.0	0.0	1.8562589243217515	0.0	0.0
chr1:89995903-89997987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.20345489443378	0.0	35.79654510556622	0.0	0.0	0.0	0.0
chr1:89651730-89653936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.066183136899365	31.504986400725294	59.42883046237534	0.0	0.0
chr1:89596734-89599141	4.154549231408392	0.0	0.0	0.0	0.0	62.609056917324466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.23639385126714	0.0	0.0
chr1:89754692-89757135	0.0	0.0	0.0	0.0	0.0	34.506753990994675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.49324600900532	0.0	0.0
chr1:89270158-89272664	0.0	0.0	0.0	0.0	0.0	85.67438148443735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.325618515562649	0.0	0.0
chr1:89024760-89028208	0.0	29.00232018561485	0.0	17.40139211136891	0.0	0.0	0.0	0.0	0.0	0.0	47.79582366589327	0.0	0.0	5.800464037122969	0.0	0.0
chr1:89622175-89622553	0.0	0.0	0.0	0.0	0.0	17.46031746031746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.53968253968253	0.0	0.0
chr1:89675868-89676298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr1:89871521-89872199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.303834808259587	58.99705014749262	17.699115044247787	0.0	0.0
chr1:89599984-89600646	0.0	0.0	0.0	0.0	0.0	38.82175226586103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.17824773413897	0.0	0.0
chr1:89552884-89553859	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89700145-89701216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr1:89021449-89022640	0.0	0.0	16.79261125104954	0.0	0.0	5.7094878253568435	0.0	0.0	0.0	77.49790092359362	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89649185-89650472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr1:89757976-89759326	0.0	0.0	0.0	0.0	0.0	55.55555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.44444444444444	0.0	0.0
chr1:89623594-89625090	0.0	0.0	0.0	0.0	0.0	96.85828877005348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.141711229946524	0.0	0.0
chr1:89802988-89804504	0.0	0.0	0.0	13.192612137203167	0.0	0.0	0.0	0.0	0.0	0.0	79.15567282321899	0.0	0.0	7.651715039577836	0.0	0.0
chr1:89483671-89485223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.613402061855673	0.0	25.773195876288657	0.0	0.0	49.61340206185567	0.0	0.0
chr1:89716481-89718222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.62837449741528	33.37162550258472	0.0	0.0
chr1:89851635-89853650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4466501240694789	99.55334987593052	0.0	0.0	0.0
chr1:89520823-89523070	0.0	8.900756564307965	0.0	0.0	0.0	1.290609701824655	0.0	44.503782821539836	0.0	0.0	26.702269692923895	0.0	0.0	18.60258121940365	0.0	0.0
chr1:89454513-89456639	9.407337723424272	0.0	0.0	0.0	0.0	24.835371589840076	0.0	0.0	28.222013170272813	9.407337723424272	28.12793979303857	0.0	0.0	0.0	0.0	0.0
chr1:89760353-89764041	0.0	0.0	5.42299349240781	0.0	10.84598698481562	45.770065075921906	0.0	0.0	0.0	27.114967462039047	0.0	0.0	0.0	10.84598698481562	0.0	0.0
chr1:89719068-89723578	0.0	0.0	0.0	0.0	0.0	55.654101995565405	0.0	0.0	0.0	0.0	8.869179600886918	0.0	0.0	35.47671840354767	0.0	0.0
chr1:89202925-89203127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr1:89129642-89129847	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89339122-89339323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89616427-89616628	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89766894-89767103	0.0	0.0	0.0	0.0	0.0	29.665071770334926	0.0	0.0	70.33492822966507	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89577999-89578241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.355371900826448	82.64462809917356	0.0	0.0
chr1:89545552-89545753	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89361368-89361578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.76190476190476	0.0	0.0	65.23809523809524	0.0	0.0
chr1:89778894-89779164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr1:89943097-89943350	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89702154-89702371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.09216589861751	0.0	59.907834101382484	0.0	0.0
chr1:89917118-89917354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr1:89544211-89544476	0.0	0.0	0.0	0.0	0.0	75.47169811320755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.528301886792452	0.0	0.0
chr1:89411076-89411309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr1:89822991-89823227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89974086-89974358	0.0	0.0	0.0	43.01470588235294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.98529411764706	0.0	0.0
chr1:89262604-89262889	0.0	0.0	0.0	0.0	0.0	39.64912280701755	0.0	0.0	0.0	0.0	0.0	60.35087719298245	0.0	0.0	0.0	0.0
chr1:89362304-89362602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0268456375839	0.0	0.0	45.97315436241611	0.0	0.0
chr1:89713457-89713774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr1:89024146-89024450	0.0	0.0	0.0	43.75	0.0	0.0	0.0	0.0	0.0	0.0	56.25	0.0	0.0	0.0	0.0	0.0
chr1:89460263-89460561	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89945198-89945514	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89864784-89865111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
chr1:89457800-89458130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.424242424242424	0.0	87.57575757575758	0.0	0.0	0.0	0.0	0.0
chr1:89459845-89460195	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	56.00000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89820942-89821281	0.0	0.0	88.20058997050147	0.0	0.0	0.0	0.0	0.0	0.0	11.799410029498524	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89082362-89082703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
chr1:89782332-89782665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr1:89118900-89119266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr1:89408888-89409332	0.0	0.0	0.0	0.0	0.0	34.45945945945946	0.0	0.0	0.0	0.0	20.495495495495494	0.0	0.0	45.04504504504504	0.0	0.0
chr1:89677337-89677832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr1:89023116-89023589	0.0	0.0	0.0	0.0	0.0	57.71670190274841	0.0	0.0	0.0	42.28329809725159	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89122040-89122494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.96035242290749	0.0	83.03964757709251	0.0	0.0
chr1:89870215-89870704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.883435582822086	81.79959100204499	0.0	5.316973415132924	0.0
chr1:89850187-89850653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
chr1:89120187-89120697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.49019607843137	74.50980392156863	0.0	0.0	0.0
chr1:89594584-89595090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.209486166007906	50.790513833992094	0.0	0.0
chr1:89601617-89602159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr1:89453307-89454002	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89740731-89741291	0.0	0.0	0.0	0.0	0.0	44.642857142857146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.35714285714286	0.0	0.0
chr1:89547224-89547874	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89551291-89552040	0.0	0.0	0.0	0.0	0.0	20.026702269692922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.97329773030708	0.0	0.0
chr1:89626198-89626844	0.0	0.0	0.0	0.0	0.0	6.656346749226007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.343653250774	0.0	0.0
chr1:89145526-89146195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.445440956651716	0.0	0.0	41.554559043348284	0.0	0.0
chr1:89990780-89991479	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89086533-89087306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr1:89979707-89980420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.89481065918653	0.0	0.0	25.105189340813467	0.0	0.0
chr1:89859578-89860446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.42396313364056	0.0	0.5760368663594471	0.0
chr1:89564470-89565342	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89805868-89806655	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1:89855716-89856627	0.0	0.0	0.0	0.0	0.0	57.62897914379802	0.0	0.0	0.0	0.0	0.0	42.37102085620197	0.0	0.0	0.0	0.0
chr1:89191548-89192448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.55555555555556	0.0	44.44444444444444	0.0
chr1:89592907-89593766	0.0	0.0	0.0	0.0	0.0	46.56577415599534	0.0	0.0	0.0	0.0	0.0	0.0	15.599534342258439	37.834691501746214	0.0	0.0
chr1:89279741-89280696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
chr1:89664843-89665797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.719077568134175	0.0	58.280922431865825	0.0	0.0	0.0
chr1:89588759-89589623	0.0	0.0	0.0	0.0	0.0	30.555555555555557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.44444444444444	0.0	0.0
chr1:89966485-89967512	0.0	0.0	0.0	0.0	0.0	38.948393378773126	0.0	0.0	0.0	0.0	6.91333982473223	0.0	0.0	54.13826679649465	0.0	0.0
