Region	DNase	HET	TSS	acetylations	bivalent promoters	enhancers	exon	others	polycomb repressed	promoters	quescient	transcribed and enhancer	transcription	weak enhancers	weak transcription	znf
chr1:172450001-172550000	0.0	0.8000080000800007	0.40000400004000036	21.80021800218002	0.0	24.600246002460025	0.0	0.0	16.200162001620015	5.659056590565906	11.200112001120011	6.940069400694007	7.200072000720008	5.200052000520005	0.0	0.0
chr1:182550001-182850000	0.533335111117037	2.533341777805926	0.20000066666888888	11.933373111243704	3.0000100000333334	10.666702222340742	2.533341777805926	0.6000020000066667	19.354731182437273	3.266677555591852	16.800056000186668	1.7333391111303706	4.711682372274574	14.600048666828888	7.466691555638519	0.06666688888962963
chr1:192770001-193630000	0.16279088696614763	3.232561898327789	0.13953504597098368	8.372102758259022	0.23255840995163946	14.968622056537276	1.5813971876711483	1.6511647106566403	0.5348843428887708	1.5813971876711483	30.33363992283712	2.1395373715550834	16.20932117362927	13.48838777719509	4.279074743110167	1.0930245267727057
chr1:197100001-197150000	0.0	1.6000320006400128	1.6000320006400128	1.6000320006400128	0.0	2.8000560011200224	0.0	0.0	0.0	4.400088001760035	2.8000560011200224	10.400208004160083	51.60103202064042	5.198103962079242	14.000280005600112	4.000080001600033
chr1:197670001-197830000	0.0	7.250045312783204	0.3750023437646485	8.875055469096683	0.3750023437646485	10.250064062900394	0.0	6.5000406252539085	0.2500015625097657	1.500009375058594	25.37453359083494	1.75001093756836	16.375102344389653	17.125107031918947	1.375008593803711	2.6250164063525396
chr1:197860001-198020000	0.5000031250195314	3.2500203126269542	0.12500078125488284	10.250064062900394	5.875036718979493	7.375046094038088	0.0	0.6250039062744142	26.50016562603516	0.87500546878418	35.124594528715804	0.0	0.0	9.500059375371096	0.0	0.0
chr1:200350001-200790000	0.36363719008452294	0.1363639462816961	0.31818254132395757	14.607078652451483	0.1363639462816961	15.227307334789398	1.1818208677746993	0.0	3.9090997934086213	2.500005681831095	20.227318698451587	3.954554442169187	20.074591078616088	8.454564669465157	8.54547396698629	0.36363719008452294
chr1:202740001-203100000	0.2777785493848594	1.1111141975394376	1.0000027777854938	3.0555640432334537	1.5000041666782407	9.16669212970036	9.500026388962192	0.0	16.53560148778191	4.777791049419582	6.853074591873866	4.222233950649863	26.055627932299814	8.777802160561556	7.1111308642524005	0.05555570987697188
chr1:206970001-207170000	0.7000035000175	5.100025500127501	0.30000150000750003	5.60002800014	0.30000150000750003	36.327181635908175	1.7000085000425003	0.4000020000100001	14.200071000355003	2.9000145000725004	18.572592862964317	5.5000275001375005	4.3000215001075	2.7000135000675005	1.400007000035	0.0
chr1:207230001-207320000	0.22222469138545986	5.333392593251036	0.0	11.111234569272991	0.0	35.050389448771654	0.0	1.5555728396982187	2.5044722719141324	0.8888987655418394	33.33370370781898	0.0	0.0	10.000111112345692	0.0	0.0
chr1:212020001-212090000	1.1428734696209946	0.0	0.857155102215746	0.0	0.0	1.4285918370262431	0.857155102215746	0.0	0.0	6.571522450320718	1.4285918370262431	7.917255960799439	59.225131787596965	0.28571836740524864	14.85735510507293	5.428648980699724
chr1:214580001-214670000	1.1111234569272992	0.0	0.6666740741563795	5.777841976021956	0.0	5.111167901865576	1.1111234569272992	0.0	0.0	2.444471605240058	13.17347970533006	8.666762964032934	55.71506350070556	1.7777975310836789	3.3333703707818976	1.1111234569272992
chr1:221560001-221940000	0.0	2.7894810249500654	0.21052686980755214	28.736917728730866	0.0	13.473719667683337	0.5789488919707683	0.3684220221632162	0.0	1.0526343490377608	28.962444638012208	5.105276592833139	1.6842149584604171	16.774254669091235	0.10526343490377607	0.1578951523556641
chr1:224250001-224820000	0.24561446599029121	3.631936196379292	0.2807022468460471	15.43862357653259	0.631580055403606	10.771948722717058	4.456148168680998	0.42105337026907064	4.000007017556171	2.0350912896338413	15.859676946801663	2.245617974768377	23.350391842792707	10.982475407851593	5.54386937520943	0.10526334256726766
chr1:231400001-231480000	0.0	12.250153126914086	0.750009375117189	0.25000312503906297	1.500018750234378	2.50003125039063	0.25000312503906297	1.0000125001562519	48.43310541381767	7.250090626132827	2.0000250003125037	9.500118751484393	10.81638520481506	3.5000437505468813	0.0	0.0
chr1:240140001-240400000	0.30769349112881206	8.461571006042332	0.0	32.577048373262976	0.0	4.692325739714383	0.0	0.30769349112881206	0.6923103550398271	0.0	17.15391213043127	0.0	5.807330028192416	13.384666864103323	14.53851745583637	2.0769310651194814
chr1:244060001-245000000	0.12765971027628753	5.319154594845314	0.40425574920824386	15.361718469913265	0.3617025124494813	13.531929289286479	2.1063852195587445	1.510639904936069	9.042562811237033	2.4680877320082257	28.670456032400033	1.8297891806267879	7.595752761439107	8.584796366804644	2.4042578768700817	0.6808517881402002
chr1:51770001-51930000	0.12500078125488284	0.12500078125488284	0.2500015625097657	14.920093250582816	0.0	2.375014843842774	8.454427840174002	0.0	8.625053906586915	2.6250164063525396	3.2500203126269542	4.125025781411134	47.375296095600596	0.5000031250195314	7.00004375027344	0.2500015625097657
chr1:7990001-8360000	0.2162168005859475	1.9459512052735277	0.2162168005859475	44.70282352114465	1.4594634039551457	18.21626544936608	0.8810834623877362	0.0	2.378384806445423	1.5675718042481197	15.243284441309301	3.118657077451561	0.8108130021973032	5.297311614355714	3.9459566106935426	0.0
chr1:81500001-81760000	0.07692337278220301	2.538471301812699	0.0	21.846237870145654	0.0	11.923122781241466	0.0	0.538463609475421	0.384616863911015	0.0	42.81324158939073	0.0	0.0	19.80199923845861	0.07692337278220301	0.0
chr1:84740001-85390000	0.3384620591723987	2.1846187455673007	0.5538470059184707	14.584637822519728	1.2923096804764314	15.06402317542027	0.7076933964513792	0.7076933964513792	19.138490982293817	1.4153867929027584	18.80002892312142	2.153849467460719	7.243549605460932	11.323094343222067	3.815390485216131	0.6769241183447974
chr1:91400001-91660000	0.15384674556440603	4.61540236693218	0.07692337278220301	14.615440828618572	0.23077011834660902	11.615429290112655	0.0	3.0000115385059174	13.631590890734197	1.53846745564406	23.29124342785934	0.6153869822576241	5.692329585883023	19.23084319555075	1.6923142012084662	0.0
chr1:96710001-96770000	0.0	0.6666777779629661	0.33333888898148306	2.000033333888898	0.0	3.3333888898148305	2.333372222870381	1.000016666944449	0.33333888898148306	5.333422223703729	9.071817863631061	6.666777779629661	57.92763212720212	3.666727778796313	1.000016666944449	6.333438890648177
chr10:100170001-100340000	0.470591003476491	0.11764775086912276	0.35294325260736825	0.470591003476491	0.7058865052147365	6.445332031364891	8.823581315184207	0.0	21.882481661656833	5.294148789110524	4.117671280419296	4.470614533026665	40.495532326660744	0.941182006952982	5.176501038241402	0.2352955017382455
chr10:104100001-104250000	0.5333368889125927	5.6000373335822236	0.6666711111407408	4.400029333528891	0.26666844445629634	17.466116440776272	0.0	0.0	41.600277335182234	2.1333475556503707	19.06679377862519	0.13333422222814817	0.9333395555970373	6.400042666951113	0.8000053333688891	0.0
chr10:110150001-110210000	0.0	0.33333888898148306	2.596709945165753	1.000016666944449	12.000200003333388	12.666877781296353	0.0	0.0	62.736045600760015	2.000033333888898	4.666744445740762	0.0	0.0	2.000033333888898	0.0	0.0
chr10:110290001-110490000	0.10000050000250002	3.9000195000975006	0.10000050000250002	34.47917239586198	0.0	27.000135000675	2.4000120000600003	0.5000025000125	2.7000135000675005	3.2000160000800006	13.9000695003475	0.10000050000250002	4.120520602603013	7.500037500187501	0.0	0.0
chr10:114730001-114930000	0.4000020000100001	0.7000035000175	0.5000025000125	12.300061500307502	0.9000045000225001	14.600073000365002	2.2000110000550004	0.0	7.200036000180001	2.00001000005	22.67961339806699	3.2000160000800006	13.200066000330002	16.720083600418	3.3000165000825006	0.10000050000250002
chr10:3380001-3860000	0.33333402777922455	5.29167769099519	0.20833376736201534	30.751522399004998	0.0	20.50004270842231	1.2500026041720922	0.45833428819643374	4.166675347240307	2.7083389757061993	20.62337629870062	0.25000052083441837	0.04166675347240307	13.416694618113786	0.0	0.0
chr10:56810001-57410000	0.06666677777796297	9.966683277805464	0.0	0.30000050000083334	0.0	0.8333347222245371	0.0	1.2666687777812964	2.03333672222787	0.0	80.89996816661362	0.0	0.0	4.633341055568426	0.0	0.0
chr10:60730001-60820000	1.1111234569272992	0.0	0.8888987655418394	14.00015555728397	2.2222469138545984	17.50908343426038	0.0	0.0	14.00015555728397	4.6667185190946565	18.000200002222247	3.777819753552817	13.77793086589851	8.490094334381492	1.5555728396982187	0.0
chr10:61650001-61960000	0.2580653485978987	0.5161306971957974	1.2258104058400188	20.193613527785573	0.387098022896848	19.935225597501926	0.06451633714947468	2.838718834576886	2.5161371488295123	1.3548430801389681	29.045577566379244	2.4383949625643955	10.06454859531805	7.5484114464885375	0.7096797086442215	0.9032287200926454
chr10:64630001-64910000	0.0	6.714309693963193	0.0	0.2857153061260933	0.0	4.928589030675109	0.0	3.0714395408555033	0.0	0.0	81.07136096914633	0.0	0.0	3.9285854592337826	0.0	0.0
chr10:81870001-82120000	0.08000032000128	5.68002272009088	0.16000064000256	0.64000256001024	1.68000672002688	4.4000176000704005	0.0	2.6400105600422403	1.44000576002304	0.0	71.67988671954689	0.0	0.0	11.600046400185601	0.0	0.0
chr10:8220001-8540000	0.0	6.050956409238779	0.0	18.375057422054443	0.3750011718786621	13.937543554823609	0.0	0.4375013671917725	10.250032031350099	0.1250003906262207	34.0738564808015	0.0	0.0	16.37505117203491	0.0	0.0
chr10:88560001-88920000	0.5000013888927469	2.9444526234795094	0.22222283950788752	8.154744874291318	0.05555570987697188	18.388939969277693	0.05555570987697188	1.9444498456940158	12.555590432195645	0.8888913580315501	35.289542470951304	2.9444526234795094	3.666676851880144	10.833363426009516	1.5555598765552128	0.0
chr10:89270001-89370000	0.6000060000600006	3.0000300003000033	0.6000060000600006	13.600136001360013	0.0	35.39935399353993	1.2000120001200012	2.4000240002400024	0.40000400004000036	6.800068000680007	13.400134001340014	2.800028000280003	3.0000300003000033	15.400154001540015	1.4000140001400014	0.0
chr10:89600001-89720000	0.0	4.000033333611113	0.8333402778356487	3.3333611113425947	0.0	9.833415278460654	1.0000083334027783	0.0	1.5000125001041675	4.500037500312502	21.166843057025474	6.701722514354286	25.964383036525305	13.666780556504637	6.500054167118059	1.0000083334027783
chr10:92570001-92690000	0.1666680555671297	7.333394444953709	0.7975066458887157	3.3333611113425947	0.3333361111342594	2.500020833506946	0.1666680555671297	1.8333486112384272	3.166693055775465	7.333394444953709	22.000183334861124	3.5000291669097248	38.86865723881032	0.3333361111342594	8.333402778356486	0.0
chr11:104820001-105000000	0.22222345679698222	7.222262345901921	1.00000555558642	8.888938271879287	0.0	8.777826543480797	0.7777820987894377	1.00000555558642	0.0	1.1111172839849108	41.110783948799714	1.1111172839849108	10.333390741059672	16.11120061778121	1.222229012383402	1.1111172839849108
chr11:114180001-114380000	0.8000040000200002	1.8000090000450002	0.10000050000250002	13.9000695003475	1.5000075000375002	15.900079500397501	0.0	0.0	15.961079805399029	1.5385076925384626	8.200041000205001	9.900049500247501	1.6000080000400003	22.300111500557502	5.900029500147501	0.6000030000150001
chr11:11810001-12170000	0.2777785493848594	1.8888941358170441	0.3888899691388032	16.444490123583677	1.3333370370473252	13.27781466059628	1.7222270061861282	0.22222283950788752	1.9444498456940158	2.1666726852019034	8.403356675990766	16.596434990097194	24.944513734760374	5.333348148189301	4.7222353395426095	0.3333342592618313
chr11:22950001-23300000	0.22857208163451895	8.400024000068571	0.0	15.54290155114729	0.0	3.657153306152303	0.0	4.956014160040458	0.0	0.05714302040862974	58.17159477598507	0.0	0.0	8.986597104563156	0.0	0.0
chr11:23650001-24090000	0.0	7.181834504169328	0.0	23.318234814170033	0.0	2.6363696281127913	0.0	2.9090975206761835	0.0	0.0	54.54535123943464	0.0	0.0	9.40911229343703	0.0	0.0
chr11:27620001-27790000	0.0	0.35294325260736825	0.470591003476491	7.764751557362103	4.8235577856340335	9.2941723186607	0.0	0.941182006952982	31.38077282807546	1.411773010429473	12.823604844734382	2.2353072665133324	19.560115059500347	6.705921799539998	2.2353072665133324	0.0
chr11:34010001-34670000	0.2727276859510393	2.4848522497761363	0.42424306703495007	6.848495224992765	0.42424306703495007	25.272765564796313	8.484861340699002	0.15151538108391074	15.787902708943498	2.1515184113915327	10.613955475690116	3.8787937557481147	11.606078191027562	8.022284882249823	3.1818230027621257	0.3939399908181679
chr11:38750001-39390000	0.15625024414100647	10.000015625024414	0.031250048828201295	0.12500019531280518	0.0	1.375002148440857	0.0	2.804691882331066	0.0	0.0	81.07028292231706	0.0	0.0	4.437506933604584	0.0	0.0
chr11:85760001-86010000	0.32000128000512	5.2000208000832	0.08000032000128	16.48006592026368	0.48000192000768005	18.22247288989156	4.16001664006656	1.28000512002048	4.4000176000704005	1.2000048000192	22.640090560362243	2.72001088004352	15.697262789051155	6.32002528010112	0.8000032000128001	0.0
chr11:86070001-86350000	0.14285765306304665	0.7857170918467566	0.5000017857206632	10.000035714413267	0.0	29.00010357179847	1.6428630102250363	1.3571477040989433	2.9285818877924563	2.4132229043675157	14.857195918556851	1.9285783163511299	17.428633673691692	10.07146454094479	6.515023267940243	0.42857295918914
chr11:90680001-90870000	0.0	8.631624376970406	0.0	0.3157911357428197	0.0	3.8947573408281095	0.0	4.105284764656656	0.0	0.0	76.31566481928851	0.0	0.0	6.736877562513486	0.0	0.0
chr12:22150001-22360000	0.09523854875499407	6.285744217829609	0.19047709750998815	10.857194558069324	1.4285782313249111	12.000057143129252	0.0	3.3333492064247925	7.047652607869562	0.6666698412849584	34.31683008014324	0.0	0.0	22.34963023633446	1.3333396825699169	0.09523854875499407
chr12:45910001-46170000	0.30769349112881206	15.230827810876196	0.30769349112881206	8.000030769349113	0.07692337278220301	10.692348816726218	1.7692375739906692	0.46154023669321803	11.23081242620164	1.8461609467728721	19.53199819999308	4.3846322485855715	17.769299112688895	5.307712721972008	3.0061654083284934	0.07692337278220301
chr12:68200001-68310000	0.18181983472577024	1.0909190083546214	0.18181983472577024	11.454649587723525	0.36363966945154047	14.909226447513161	0.7272793389030809	1.4545586778061619	19.091082646205876	0.36363966945154047	15.81832562114201	0.8909171901562741	6.363694215401957	21.290193547214066	4.909135537595796	0.9090991736288513
chr12:75310001-75860000	0.18181851239729527	4.327280595055628	0.47272813223296767	27.45095900174364	0.18181851239729527	16.109120198400362	0.2545459173562134	2.400004363644298	1.0181836694248536	1.2363658843016079	29.312598750179546	0.9090925619864764	3.2363695206718557	12.545477355413373	0.3272733223151315	0.036363702479459054
chr12:78770001-78880000	0.0	4.909135537595796	0.0	6.363694215401957	2.5454776861607833	4.545495868144256	0.0	6.181874380676188	3.272757025063864	0.7272793389030809	57.29052082291657	0.0	0.18181983472577024	13.436485786234421	0.5454595041773107	0.0
chr12:89190001-89420000	0.0	2.5313153535450152	0.17391379962521575	15.304414367018987	0.4347844990630394	33.47840642785403	0.4347844990630394	1.3043534971891182	0.4347844990630394	4.000017391379963	23.990104304801324	0.17391379962521575	0.8695689981260788	16.608767864208104	0.26087069943782365	0.0
chr12:9780001-10060000	0.42857295918914	5.858235207982886	1.2142900510358965	5.642877295990343	0.2857153061260933	23.142939796213557	0.0	0.5714306122521866	13.92719259711642	0.35714413265761663	26.785809949321248	0.07142882653152333	3.0000107143239796	14.857195918556851	3.3571548469815964	0.5000017857206632
chr13:102670001-102990000	0.4375013671917725	6.312519726624146	0.31250097656555176	6.062518945371704	0.4375013671917725	15.312547851712036	3.5625111328472903	0.31250097656555176	8.937527929774781	2.500007812524414	18.234431982599947	3.312510351594849	18.00005625017578	8.687527148522339	6.250019531311035	1.3278166494270294
chr13:27030001-27700000	0.35820948986491025	3.2238854087841924	0.3880602806869861	6.358218445102157	0.6865681889077446	10.895538650057688	2.029853775901158	0.20895553575453096	18.14913156586801	2.9253775005634335	13.283601915823755	6.477621608390461	21.164210692851782	8.626878547579922	3.880602806869861	1.3432855869934135
chr13:29850001-30210000	0.16666712963091565	4.833346759296553	0.2777785493848594	29.000080555779324	0.5000013888927469	20.277834105094737	0.0	0.16666712963091565	9.500026388962192	0.9616693379703831	18.42699563054342	0.16666712963091565	0.7222242284006345	13.166703240842336	1.833338425940072	0.0
chr13:30560001-31290000	0.2739729780451754	2.8406888228614013	0.49315136048131575	17.013721936605393	0.8767135297445612	15.315089472725305	1.6438378682710524	0.7671243385264912	18.054819253177058	2.191783824361403	14.739746218830438	0.7397270407219736	9.726040720603727	9.953712265359266	4.821924413595087	0.5479459560903508
chr13:37360001-37510000	0.0	4.266695111300741	0.0	21.466809778731857	0.0	10.49140327602184	0.0	1.6000106667377783	0.0	0.0	34.574897165981106	0.0	0.0	27.600184001226673	0.0	0.0
chr13:39890001-40320000	0.18604694429521929	5.348849648487555	0.0	13.953520822141446	0.23255868036902413	21.209119090974628	0.0	1.7674459708045833	10.6046758248275	0.32558215251663375	23.116332828680996	0.0	0.0	23.25586803690241	0.0	0.0
chr13:48550001-49000000	0.5333345185211523	15.511145580323513	0.08888908642019204	15.20003377785284	0.31111180247067216	20.502934450965444	0.0	0.2222227160504801	6.711126024724499	1.6000035555634569	22.533383407518684	0.4444454321009602	3.4222298271773934	12.222249382776408	0.2222227160504801	0.4746677214838255
chr13:50870001-50940000	0.0	4.571493878483978	0.0	4.28577551107873	0.0	20.5717224531779	3.7143387762682325	0.0	4.28577551107873	4.000057143673481	20.376005371505308	4.571493878483978	11.428734696209945	15.714510207288676	2.1943170616723098	4.28577551107873
chr13:58740001-59480000	0.08108119065025764	7.6216319211242185	0.0	7.054063586572415	0.0	6.964063464950629	0.0	1.8648673849559256	1.1081096055535211	0.08108119065025764	62.52238178700241	0.0	0.0	12.702719868540363	0.0	0.0
chr13:60130001-60200000	0.0	0.5714367348104973	0.28571836740524864	5.142930613294475	0.0	6.285804082915471	0.0	0.0	17.90597008528693	4.28577551107873	19.714567350962156	10.000142859183702	34.0933441906313	1.4285918370262431	0.0	0.28571836740524864
chr13:64790001-65130000	0.0	8.882379065820782	0.0	3.8235406574725217	0.0	1.647063667834317	0.0	1.1764740484530836	0.05882370242265418	0.0	81.58818114170924	0.0	0.0	2.823537716287401	0.0	0.0
chr13:67000001-67500000	0.20000040000080002	2.72000544001088	0.16000032000064	4.48000896001792	0.68000136000272	23.2000464000928	0.0	1.4934029868059737	0.40000080000160004	0.32000064000128	48.666497332994666	0.04000008000016	0.48000096000192	17.08003416006832	0.08000016000032	0.0
chr13:68170001-69050000	0.022727298553748356	8.545464256209383	0.0	0.9090919421499342	0.0	2.5227301394660677	0.0	1.5454563016548883	0.0	0.0	83.13634447311871	0.0	0.0	3.3181855888472596	0.0	0.0
chr13:70000001-70600000	0.10000016666694445	6.366677277795462	0.0	0.3666672777787963	0.2000003333338889	1.9445032408387346	0.0	2.9000048333413893	0.43333405555675925	0.0	83.48880581467635	0.0	0.0	4.2000070000116665	0.0	0.0
chr13:71000001-71240000	0.0	7.750032291801216	0.0	1.7500072916970488	0.0	1.0833378472410302	0.0	0.33333472222800925	1.5550064791936633	0.0	79.69491539548082	0.0	0.0	7.833365972358218	0.0	0.0
chr13:90210001-90390000	0.0	7.666709259495887	0.0	1.222229012383402	0.0	2.2222345679698217	0.0	0.5555586419924554	0.0	0.0	81.44434135745199	0.0	0.0	6.888927160706448	0.0	0.0
chr14:29420001-29520000	0.0	7.600076000760008	0.0	3.200032000320003	0.0	4.393043930439305	0.0	3.4000340003400034	4.000040000400004	0.0	66.40666406664066	0.0	0.0	11.00011000110001	0.0	0.0
chr14:30520001-30620000	0.40000400004000036	3.4000340003400034	0.20000200002000018	2.800028000280003	0.0	7.406074060740607	2.000020000200002	0.0	11.200112001120011	2.6000260002600024	12.400124001240012	5.000050000500005	41.40041400414004	2.993029930299303	6.400064000640006	1.800018000180002
chr14:40150001-40440000	0.0	11.655212604181393	0.0	0.0	0.0	0.7586233055976055	0.0	6.275883709943828	0.0	0.0	77.58612960734347	0.0	0.0	3.7241507729337	0.0	0.0
chr14:40740001-41000000	0.0	8.69234112438894	0.0	0.23077011834660902	0.0	0.76923372782203	0.0	1.8461609467728721	0.0	0.0	82.69031803968477	0.0	0.0	2.6942411316966606	2.4615479290304965	0.6153869822576241
chr14:41380001-41530000	0.0	3.866692444616297	0.0	1.8666791111940746	0.0	2.533350222334816	0.0	0.5333368889125927	0.0	0.0	77.73318488789926	0.0	0.0	13.466756445042968	0.0	0.0
chr14:41760001-41990000	0.0	5.1304570889438645	0.0	0.26087069943782365	0.0	1.1304396975639024	0.0	3.913060491567354	0.0	0.0	83.99993043448015	0.0	0.0	5.565241588006904	0.0	0.0
chr14:43570001-43800000	0.0	9.652215879199474	0.0	0.26087069943782365	0.0	3.826103591754747	0.0	4.956543289318649	0.0	0.0	75.04336975378155	0.0	0.0	6.260896786507768	0.0	0.0
chr14:44940001-45220000	0.0	0.07142882653152333	0.7857170918467566	1.2142900510358965	0.0	3.1428683673870266	3.64287015310769	0.0	0.0	4.857160204143586	9.428605102161079	4.571444898017493	45.28551887685313	1.8571494898196064	23.500083928871174	1.6428630102250363
chr14:54910001-55250000	0.3529422145359251	1.1764740484530836	0.4117659169585792	6.588254671337268	0.647060726649196	13.117685640251883	1.9411821799475881	0.647060726649196	4.529425086544372	4.294130276853755	15.387692316742108	3.2353036332459806	31.941270415501222	3.4944220424177717	11.82356418695349	0.4117659169585792
chr14:60120001-60240000	0.1666680555671297	4.000033333611113	0.5000041667013891	3.8333652780439835	0.0	11.833431945266211	3.5000291669097248	0.0	5.666713889282411	1.6666805556712974	22.09851748764573	3.000025000208335	17.56764639705331	19.000158334652788	7.166726389386578	0.0
chr14:61150001-61330000	0.6666703703909466	6.222256790315502	0.22222345679698222	27.33348518602881	2.888904938360769	14.843415796754428	0.0	0.0	19.666775926532925	2.00001111117284	12.88896049422497	0.0	0.0	13.26729592942183	0.0	0.0
chr14:64560001-64710000	0.5333368889125927	0.40000266668444456	0.26666844445629634	30.000200001333344	1.3333422222814817	28.533523556823713	0.0	0.0	2.1333475556503707	5.6000373335822236	19.387462583083888	0.21200141334275563	0.0	11.600077333848892	0.0	0.0
chr14:80770001-81040000	0.5185204389645888	5.9259478738810145	0.2962973936940507	5.872243971273967	0.22222304527053804	8.888921810821522	0.0	1.4814869684702536	5.407427434916426	0.6666691358116141	29.905295945540537	0.9629665295056649	7.7778065844688316	15.333390123667126	14.37042359416146	2.370379149552406
chr15:25490001-25810000	0.3750011718786621	12.016287550898596	0.0	7.00002187506836	0.8125025390704347	10.56253300791565	0.0	0.1250003906262207	4.062512695352173	0.18750058593933105	29.93759355497986	3.1250097656555176	6.687520898502807	11.045972018662559	13.375041797005615	0.6875021484442139
chr15:26060001-26770000	0.05633810751846129	26.676093909991422	0.11267621503692259	2.732398214645373	0.05633810751846129	6.9221224255245435	0.0	0.3380286451107678	0.5915501289438436	0.14084526879615322	51.782044763443324	0.0	0.0	9.042266256713036	0.6760572902215356	0.8732406665361501
chr15:39580001-40120000	0.29629684499415737	1.4814842249707871	0.40740816186696643	9.777795884807194	0.6296307956125844	17.18521700966113	3.9629703017968554	0.1851855281213484	1.29648388237756	4.110748353237692	14.333359876592363	8.333348765460677	25.555602880746076	9.703721673558654	2.0740779149591018	0.6666679012368542
chr15:45330001-45730000	0.30000075000187504	1.300003250008125	0.900002250005625	4.349760874402186	2.0500051250128126	20.050050125125313	3.4000085000212503	0.7500018750046875	22.75005687514219	3.5500088750221876	13.350033375083436	2.4500061250153125	13.40003350008375	3.650009125022813	7.500018750046874	0.2500006250015625
chr15:45790001-46040000	0.24000096000384002	11.200044800179201	0.0	4.960019840079361	0.08000032000128	8.560034240136961	0.0	1.9200076800307202	5.600022400089601	0.0	63.11985247940992	0.0	0.0	4.32001728006912	0.0	0.0
chr15:48700001-49070000	0.16216260043946065	2.4324390065919097	0.432433601171895	16.918964645850394	0.9729756026367639	8.756780423730875	2.0000054054200147	0.3783794010254082	4.0532541979843195	2.4864932067383965	17.24383038873078	2.4864932067383965	20.432487655372043	7.6756964208011365	12.702737034424416	0.86486720234379
chr15:49940001-50940000	0.22000022000022001	2.6000026000026	0.16000016000016	8.62000862000862	0.26000026000026	13.51971351971352	3.08000308000308	0.48000048000048	3.36000336000336	1.6200016200016198	17.34001734001734	1.7000017000017	26.48002648002648	6.28000628000628	13.92021392021392	0.36000036000035995
chr15:55230001-55270000	0.0	0.0	0.0	1.0000250006250158	0.0	40.501012525313136	0.0	0.0	0.0	0.0	3.000075001875047	1.5000375009375235	14.002850071251782	24.995624890622263	15.000375009375233	0.0
chr15:64000001-64150000	0.40000266668444456	1.0666737778251854	0.40000266668444456	2.533350222334816	0.6666711111407408	20.666137774251826	9.200061333742225	0.0	1.2000080000533337	4.9333662224414825	8.666724444829633	12.133414222761484	20.800138667591117	10.666737778251854	6.66671111140741	0.0
chr15:69630001-69850000	0.09090950413410971	9.545497934081519	0.0	2.972286237664717	1.5454615702798649	22.09100950458866	0.0	0.18181900826821942	48.936586075391254	0.36363801653643885	5.272751239778363	0.0	0.0	9.00004090927686	0.0	0.0
